Watchlist 'Russell 3000'

Russell 3000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
EVLO,EVELO BIOSCIENCES INC COM,EVELO BIOSCIENCES INC,136 M,Health Care,Biotechnology,Biotechnology
EVOP,EVO PAYMENTS INC COM CL A,EVO PAYMENTS INC,"1,222 M",Information Technology,IT Services,Data Processing & Outsourced Services
EVR,EVERCORE INC COM,EVERCORE INC,"4,521 M",Financials,Capital Markets,Investment Banking & Brokerage
EVRG,EVERGY INC COM,EVERGY INC,"16,070 M",Utilities,Electric Utilities,Electric Utilities
EVRI,EVERI HOLDINGS INC COM,EVERI HOLDINGS INC,"1,655 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
EVTC,EVERTEC INC COM,EVERTEC INC,"2,692 M",Information Technology,IT Services,Data Processing & Outsourced Services
EW,EDWARDS LIFESCIENCES CORP COM,EDWARDS LIFESCIENCES CORPORATION,"61,473 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
EWBC,EAST WEST BANCORP INC COM,EAST WEST BANCORP INCORPORATED,"10,325 M",Financials,Banks,Regional Banks
EXAS,EXACT SCIENCES CORP COM,EXACT SCIENCES CORPORATION,"8,574 M",Health Care,Biotechnology,Biotechnology
EXC,EXELON CORP COM,EXELON CORPORATION,"48,040 M",Utilities,Electric Utilities,Electric Utilities
EXEL,EXELIXIS INC COM,"EXELIXIS, INC.","6,092 M",Health Care,Biotechnology,Biotechnology
EXLS,EXLSERVICE HLDGS INC COM,"EXLSERVICE HOLDINGS, INC.","4,862 M",Information Technology,IT Services,Data Processing & Outsourced Services
EXP,EAGLE MATERIALS INC COM,"EAGLE MATERIALS, INC.","5,103 M",Materials,Construction Materials,Construction Materials
EXPD,EXPEDTRS INTL WASH COM,"EXPEDITORS INTERNATIONAL OF  WASHINGTON, INC.","18,340 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
EXPE,EXPEDIA GROUP INC COM,EXPEDIA GROUP INC,"20,871 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
EXPI,EXP WORLD HOLDINGS INC COM,EXP WORLD HOLDINGS INC,"2,171 M",Real Estate,Real Estate Management & Development,Real Estate Services
EXPO,EXPONENT INC COM,"EXPONENT, INC.","4,654 M",Industrials,Professional Services,Research & Consulting Services
EXPR,EXPRESS INC COM,EXPRESS INCORPORATION,191 M,Consumer Discretionary,Specialty Retail,Apparel Retail
EXR,EXTRA SPACE STORAGE INC COM USD0.01,EXTRA SPACE STORAGE INCORPORATION,"23,988 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
EXTN,EXTERRAN CORPORATION COM,EXTERRAN CORP,208 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
EXTR,EXTREME NETWORKS COM,"EXTREME NETWORKS, INC.","1,310 M",Information Technology,Communications Equipment,Communications Equipment
EYE,NATIONAL VISION HOLDINGS INC COM,NATIONAL VISION HOLDINGS INC,"2,300 M",Consumer Discretionary,Specialty Retail,Specialty Stores
EZPW,EZCORP INC COM CL A,EZCORP INCORPORATED,445 M,Financials,Consumer Finance,Consumer Finance
F,FORD MOTOR CO COM,FORD MOTOR COMPANY,"54,287 M",Consumer Discretionary,Automobiles,Automobile Manufacturers
FAF,FIRST AMERICAN FINANCIAL CORP COM,FIRST AMERICAN FINANCIAL CORPORATION,"6,408 M",Financials,Insurance,Property & Casualty Insurance
FANG,DIAMONDBACK ENERGY INC COM,DIAMONDBACK ENERGY INC,"27,568 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
FARM,FARMER BROS CO COM,FARMER BROS CO,93 M,Consumer Staples,Food Products,Packaged Foods & Meats
FARO,FARO TECHNOLOGIES INC COM,"FARO TECHNOLOGIES, INC.",598 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
FAST,FASTENAL COM,FASTENAL COMPANY,"31,434 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
FATE,FATE THERAPEUTICS COM,FATE THERAPEUTICS INC,"2,321 M",Health Care,Biotechnology,Biotechnology
FB,META PLATFORMS INC COM CL A,META PLATFORMS INC,"525,297 M",Communication Services,Interactive Media & Services,Interactive Media & Services
FBC,FLAGSTAR BANCORP COM,"FLAGSTAR BANCORP, INC.","1,997 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
FBHS,FORTUNE BRANDS HOME & SECURITY COM,FORTUNE BRANDS HOME & SECURITY INC,"9,232 M",Industrials,Building Products,Building Products
FBIO,FORTRESS BIOTECH INC COM,FORTRESS BIOTECH INC,88 M,Health Care,Biotechnology,Biotechnology
FBIZ,FIRST BUSINESS FIN COM,"FIRST BUSINESS FINANCIAL SERVICES, INC.",301 M,Financials,Banks,Regional Banks
FBK,FB FINANCIAL CORPORATION COM,FB FINANCIAL CORP,"2,041 M",Financials,Banks,Regional Banks
FBMS,FIRST BANCSHARES INC MISS COM,FIRST BANCSHARES INC (MISSISSIPPI),626 M,Financials,Banks,Regional Banks
FBNC,FIRST BANCORP NC COM,FIRST BANCORP (NORTH CAROLINA),"1,332 M",Financials,Banks,Regional Banks
FBP,FIRST BANCORP PUERTO RICO COM,FIRST BANCORP.,"3,011 M",Financials,Banks,Regional Banks
FC,FRANKLIN COVEY CO COM,FRANKLIN COVEY CO.,572 M,Industrials,Professional Services,Research & Consulting Services
FCAP,1ST CAPITAL INC COM,"FIRST CAPITAL, INC.",116 M,Financials,Banks,Regional Banks
FCBC,FIRST COMMUNITY BANKSHARES INC COM,FIRST COMMUNITY BANKSHARES INC,481 M,Financials,Banks,Regional Banks
FCCO,FIRST COMMUNITY CORP (SC) COM,FIRST COMMUNITY CORP (SOUTH CAROLINA),139 M,Financials,Banks,Regional Banks
FCEL,FUELCELL ENERGY INC COM,"FUELCELL ENERGY, INC.","1,557 M",Industrials,Electrical Equipment,Electrical Components & Equipment
FCF,FIRST COMM'WTH FINL CORP PA COM,FIRST COMMONWEALTH FINANCIAL CORPORATION,"1,322 M",Financials,Banks,Regional Banks
FCFS,FIRSTCASH HOLDINGS INC COM,FIRSTCASH HOLDINGS INC,"3,305 M",Financials,Consumer Finance,Consumer Finance
FCN,FTI CONSULTING INC COM,"FTI CONSULTING, INC.","5,767 M",Industrials,Professional Services,Research & Consulting Services
FCNCA,FIRST CITIZENS BANCSHARES INC COM CL A,FIRST CITIZENS BANCSHARES INC (DELAWARE),"11,081 M",Financials,Banks,Regional Banks
FCPT,FOUR CORNERS PPTY TR INC COM USD0.0001,FOUR CORNERS PROPERTY TRUST INC,"2,201 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
FCX,FREEPORT-MCMORAN INC COM CL B,FREEPORT-MCMORAN INC,"60,364 M",Materials,Metals & Mining,Copper
FDBC,FIDELITY D&D BANCORP COM,"FIDELITY D & D BANCORP, INC.",217 M,Financials,Banks,Regional Banks
FDP,FRESH DEL MONTE PRODUCE INC COM,FRESH DEL MONTE PRODUCE INC.,"1,197 M",Consumer Staples,Food Products,Agricultural Products
FDS,FACTSET RESEARCH SYSTEMS COM,FACTSET RESEARCH SYSTEMS INC.,"14,362 M",Financials,Capital Markets,Financial Exchanges & Data
FDX,FEDEX CORP COM,FEDEX CORPORATION,"57,188 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
FE,FIRSTENERGY CORP COM,FIRSTENERGY CORPORATION,"24,150 M",Utilities,Electric Utilities,Electric Utilities
FELE,FRANKLIN ELECTRIC CO INC COM,"FRANKLIN ELECTRIC COMPANY, INCORPORATED","3,536 M",Industrials,Machinery,Industrial Machinery
FENC,FENNEC PHARMACEUTICALS INC COM,<empty>,151 M,Health Care,Biotechnology,Biotechnology
FF,FUTUREFUEL CORP COM,FUTUREFUEL CORP.,317 M,Materials,Chemicals,Specialty Chemicals
FFBC,FIRST FINANCIAL BANCORP COM,FIRST FINANCIAL BANCORP,"1,977 M",Financials,Banks,Regional Banks
FFIC,FLUSHING FINANCIAL CORP COM,FLUSHING FINANCIAL CORPORATION,695 M,Financials,Banks,Regional Banks
FFIN,FIRST FINANCIAL BANKSHARES INC COM,"FIRST FINANCIAL BANKSHARES, INC.","5,929 M",Financials,Banks,Regional Banks
FFIV,F5 INC COM,F5 INC,"10,069 M",Information Technology,Communications Equipment,Communications Equipment
FFWM,FIRST FOUNDATION INC COM,FIRST FOUNDATION INC,"1,263 M",Financials,Banks,Regional Banks
FGBI,FIRST GUARANTY BANCSHARES INC COM,"FIRST GUARANTY BANCSHARES, INC.",311 M,Financials,Banks,Regional Banks
FGEN,FIBROGEN INC COM,FIBROGEN INC,914 M,Health Care,Biotechnology,Biotechnology
FHB,FIRST HAWAIIAN COM,FIRST HAWAIIAN INC,"3,289 M",Financials,Banks,Regional Banks
FHI,FEDERATED HERMES INC COM CL B,FEDERATED HERMES INC,"3,140 M",Financials,Capital Markets,Asset Management & Custody Banks
FHN,FIRST HORIZON CORPORATION COM,FIRST HORIZON CORP,"12,243 M",Financials,Banks,Regional Banks
FIBK,FIRST INTERSTATE B COM CL A,"FIRST INTERSTATE BANCSYSTEM, INC.","4,186 M",Financials,Banks,Regional Banks
FICO,FAIR ISAAC CORP COM,FAIR ISAAC CORP.,"10,767 M",Information Technology,Software,Application Software
FIS,FIDELITY NATIONAL INFORMATION COM,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","63,838 M",Information Technology,IT Services,Data Processing & Outsourced Services
FISI,FINANCIAL INSTITUTIONS INC COM,"FINANCIAL INSTITUTIONS, INC.",428 M,Financials,Banks,Regional Banks
FISV,FISERV INC COM,"FISERV, INC.","64,575 M",Information Technology,IT Services,Data Processing & Outsourced Services
FITB,FIFTH THIRD BANCORP COM,FIFTH THIRD BANCORP,"26,812 M",Financials,Banks,Regional Banks
FIVE,FIVE BELOW INC COM,FIVE BELOW INC,"7,210 M",Consumer Discretionary,Specialty Retail,Specialty Stores
FIVN,FIVE9 INC COM,FIVE9 INC,"7,085 M",Information Technology,Software,Application Software
FIX,COMFORT SYSTEMS USA COM,"COMFORT SYSTEMS USA, INC.","3,263 M",Industrials,Construction & Engineering,Construction & Engineering
FIXX,HOMOLOGY MEDICINES INC COM,HOMOLOGY MEDICINES INC,91 M,Health Care,Biotechnology,Biotechnology
FIZZ,NATIONAL BEVERAGE CORP COM,NATIONAL BEVERAGE CORP.,"4,563 M",Consumer Staples,Beverages,Soft Drinks
FL,FOOT LOCKER INC COM,"FOOT LOCKER, INC","3,121 M",Consumer Discretionary,Specialty Retail,Apparel Retail
FLGT,FULGENT GENETICS INC COM,FULGENT GENETICS INC,"1,628 M",Health Care,Health Care Providers & Services,Health Care Services
FLIC,FIRST OF LONG ISLAND CORP COM,FIRST OF LONG ISLAND CORP,442 M,Financials,Banks,Regional Banks
FLMN,FALCON MINERALS CORP COM CL A,FALCON MINERALS CORP,368 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
FLNT,FLUENT INC COM,<empty>,101 M,Communication Services,Media,Advertising
FLO,FLOWERS FOODS INC COM,"FLOWERS FOODS, INC.","5,526 M",Consumer Staples,Food Products,Packaged Foods & Meats
FLR,FLUOR CORP COM,FLUOR CORPORATION,"3,991 M",Industrials,Construction & Engineering,Construction & Engineering
FLS,FLOWSERVE CORP COM,FLOWSERVE CORPORATION,"4,053 M",Industrials,Machinery,Industrial Machinery
FLT,FLEETCOR TECHNOLOGIES INC COM,"FLEETCOR TECHNOLOGIES, INC.","18,783 M",Information Technology,IT Services,Data Processing & Outsourced Services
FLWS,1-800-FLOWERS.COM INC COM CL A,"1-800-FLOWERS.COM, INC.",634 M,Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
FMAO,FARMERS & MERCHANTS BANK (OH) COM,"FARMERS & MERCHANTS BANCORP, INC.",535 M,Financials,Banks,Regional Banks
FMBH,FIRST MID BANCSHARES INC COM,FIRST MID BANCSHARES INC,782 M,Financials,Banks,Regional Banks
FMC,FMC CORP COM,FMC CORPORATION,"15,545 M",Materials,Chemicals,Fertilizers & Agricultural Chemicals
FMNB,FARMERS NATIONAL BANCORP COM,FARMERS NATIONAL BANC CORP.,530 M,Financials,Banks,Regional Banks
FN,FABRINET COM,<empty>,"3,205 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
FNB,FNB CORP PA COM,FNB CORP,"4,200 M",Financials,Banks,Regional Banks
FNCB,FNCB BANCORP INC COM,FNCB BANCORP INC,154 M,Financials,Banks,Regional Banks
FND,FLOOR & DECOR HOLDINGS INC COM CL A,FLOOR & DECOR HOLDINGS INC,"8,193 M",Consumer Discretionary,Specialty Retail,Home Improvement Retail
FNF,FIDELITY NATIONAL FINANCIAL COM,FIDELITY NATIONAL FINANCIAL INC,"11,832 M",Financials,Insurance,Property & Casualty Insurance
FNHC,FEDNAT HOLDING COMPANY COM,FEDNAT HOLDING CO,7.4 M,Financials,Insurance,Property & Casualty Insurance
FNKO,FUNKO INC COM CL A,FUNKO INC,965 M,Consumer Discretionary,Distributors,Distributors
FNLC,FIRST BANCORP INC ME COM,FIRST BANCORP INC,333 M,Financials,Banks,Regional Banks
FNWB,FIRST NORTHWEST BANCORP COM,FIRST NORTHWEST BANCORP,175 M,Financials,Banks,Regional Banks
FOCS,FOCUS FINANCIAL PARTNERS INC COM CL A,FOCUS FINANCIAL PARTNERS INC,"2,491 M",Financials,Capital Markets,Asset Management & Custody Banks
FOLD,AMICUS THERAPEUTICS INC COM,"AMICUS THERAPEUTICS, INC","2,279 M",Health Care,Biotechnology,Biotechnology
FONR,FONAR CORP COM,FONAR CORPORATION,109 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
FOR,FORESTAR GROUP INC COM,FORESTAR GROUP INCORPORATION,819 M,Real Estate,Real Estate Management & Development,Real Estate Development
FORM,FORMFACTOR INC COM,"FORMFACTOR, INC.","3,193 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
FORR,FORRESTER RESEARCH INC COM,"FORRESTER RESEARCH, INC.",974 M,Industrials,Professional Services,Research & Consulting Services
FOSL,FOSSIL GROUP INC COM,FOSSIL GROUP INC,369 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
FOX,FOX CORP COM CL B,FOX CORP,"17,721 M",Communication Services,Media,Broadcasting
FOXA,FOX CORP COM CL A,FOX CORP,"19,152 M",Communication Services,Media,Broadcasting
FOXF,FOX FACTORY HOLDING CORP COM,FOX FACTORY HOLDING CORP,"3,613 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
FPI,FARMLAND PARTNERS INC COM USD0.01,FARMLAND PARTNERS INC,755 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
FR,FIRST INDUSTRIAL REALTY TRUST COM STK USD0.01,"FIRST INDUSTRIAL REALTY TRUST, INC.","7,014 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
FRAF,FRANKLIN FINL SVCS COM,FRANKLIN FINANCIAL SERVICES CORPORATION,137 M,Financials,Banks,Regional Banks
FRBA,FIRST BANK WILLIAMSTOWN (NJ) COM,FIRST BANK (HAMILTON),284 M,Financials,Banks,Regional Banks
FRBK,REPUBLIC FIRST BANCORP INC COM,"REPUBLIC FIRST BANCORP, INC.",262 M,Financials,Banks,Regional Banks
FRC,FIRST REPUBLIC BANK SAN FRANCI COM,FIRST REPUBLIC BANK,"27,682 M",Financials,Banks,Regional Banks
FREQ,FREQUENCY THERAPEUTICS INC COM,FREQUENCY THERAPEUTICS INC,40 M,Health Care,Biotechnology,Biotechnology
FRG,FRANCHISE GROUP INC COM,FRANCHISE GROUP INC,"1,500 M",Consumer Discretionary,Multiline Retail,General Merchandise Stores
FRGI,FIESTA RESTAURANT GROUP COM,FIESTA RESTAURANT GROUP INC,192 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
FRME,FIRST MERCHANTS CORP COM,FIRST MERCHANTS CORPORATION,"2,403 M",Financials,Banks,Regional Banks
FRO,FRONTLINE LTD COM,<empty>,"2,060 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
FRPH,FRP HOLDINGS INC COM,FRP HOLDINGS INC,569 M,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
FRPT,FRESHPET INC COM,FRESHPET INC,"3,255 M",Consumer Staples,Food Products,Packaged Foods & Meats
FRT,FED REALTY INVEST TRUST COM USD0.01,FEDERAL REALTY INVESTMENT TRUST,"8,919 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
FSBW,FS BANCORP INC COM,FS BANCORP INC,239 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
FSFG,FIRST SAVINGS FIN GRP INC COM,"FIRST SAVINGS FINANCIAL GROUP, INC",177 M,Financials,Banks,Regional Banks
FSLR,FIRST SOLAR INC COM,"FIRST SOLAR, INC.","8,060 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
FSLY,FASTLY INC COM CL A,FASTLY INC,"1,544 M",Information Technology,IT Services,Internet Services & Infrastructure
FSP,FRANKLIN STREET PR COM USD0.0001,FRANKLIN STREET PROPERTIES CORPORATION,447 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
FSS,FEDERAL SIGNAL CORP COM,FEDERAL SIGNAL CORPORATION,"2,200 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
FSTR,FOSTER (LB) & CO COM,L B FOSTER CO,140 M,Industrials,Machinery,Industrial Machinery
FTDR,FRONTDOOR INC COM,FRONTDOOR INC,"2,054 M",Consumer Discretionary,Diversified Consumer Services,Specialized Consumer Services
FTNT,FORTINET INC COM,FORTINET INCORPORATION,"47,678 M",Information Technology,Software,Systems Software
FTV,FORTIVE CORP COM,FORTIVE CORP,"22,468 M",Industrials,Machinery,Industrial Machinery
FUL,FULLER (HB) CO COM,H.B. FULLER COMPANY,"3,833 M",Materials,Chemicals,Specialty Chemicals
FULC,FULCRUM THERAPEUTICS INC COM,FULCRUM THERAPEUTICS INC,324 M,Health Care,Pharmaceuticals,Pharmaceuticals
FULT,FULTON FINANCIAL CORP COM,FULTON FINANCIAL CORPORATION,"2,530 M",Financials,Banks,Regional Banks
FUNC,FIRST UNITED CORP COM,FIRST UNITED CORPORATION,139 M,Financials,Banks,Regional Banks
FVCB,FVCBANKCORP INC COM,FVCBANKCORP INC,287 M,Financials,Banks,Regional Banks
FWONA,LIBERTY MEDIA CORPORATION COM,LIBERTY MEDIA FORMULA ONE,"13,304 M",Communication Services,Entertainment,Movies & Entertainment
FWONK,LIBERTY MEDIA CORPORATION COM,LIBERTY MEDIA FORMULA ONE,"14,570 M",Communication Services,Entertainment,Movies & Entertainment
FWRD,FORWARD AIR CORPORATION COM,FORWARD AIR CORPORATION,"2,587 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
G,GENPACT LIMITED COM,GENPACT LIMITED,"8,204 M",Information Technology,IT Services,Data Processing & Outsourced Services
GABC,GERMAN AMERN BANCORP COM,"GERMAN AMERICAN BANCORP, INC.","1,108 M",Financials,Banks,Regional Banks
GAIA,GAIA INC NEW COM CL A,GAIA INC,101 M,Communication Services,Entertainment,Movies & Entertainment
GALT,GALECTIN THERAPEUTICS INC COM,GALECTIN THERAPEUTICS INCORPORATED,86 M,Health Care,Biotechnology,Biotechnology
GAN,GAN LTD COM,<empty>,146 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
GATX,GATX CORP COM,GATX CORPORATION,"3,831 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GBCI,GLACIER BANCORP COM,"GLACIER BANCORP, INC.","5,383 M",Financials,Banks,Regional Banks
GBL,GAMCO INVESTORS INC COM CL A,"GAMCO INVESTORS, INC.",552 M,Financials,Capital Markets,Asset Management & Custody Banks
GBLI,GLOBAL INDEMNITY GROUP LLC COM USD0.0001 CL A,GLOBAL INDEMNITY GROUP LLC,392 M,Financials,Insurance,Property & Casualty Insurance
GBT,GLOBAL BLOOD THERAPEUTICS INC COM,GLOBAL BLOOD THERAPEUTICS INC,"1,698 M",Health Care,Biotechnology,Biotechnology
GBX,GREENBRIER COMPANIES INC COM,"GREENBRIER COMPANIES, INC. (THE)","1,377 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
GCBC,GREENE COUNTY BANCORP INC COM,"GREENE COUNTY BANCORP, INC.",465 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
GCI,GANNETT CO INC COM,GANNETT CO INC,569 M,Communication Services,Media,Publishing
GCO,GENESCO INC COM,GENESCO INC,777 M,Consumer Discretionary,Specialty Retail,Apparel Retail
GCP,GCP APPLIED TECHNOLOGIES INC COM,GCP APPLIED TECHNOLOGIES INC,"2,301 M",Materials,Chemicals,Specialty Chemicals
GD,GENERAL DYNAMICS CORP COM,GENERAL DYNAMICS CORPORATION,"64,146 M",Industrials,Aerospace & Defense,Aerospace & Defense
GDDY,GODADDY INC COM CL A,GODADDY INC,"11,863 M",Information Technology,IT Services,Internet Services & Infrastructure
GDEN,GOLDEN ENTMT INC COM,GOLDEN ENTERTAINMENT INC,"1,410 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
GDOT,GREEN DOT CORP COM CL A,GREEN DOT CORPORATION,"1,533 M",Financials,Consumer Finance,Consumer Finance
GDYN,GRID DYNAMICS HOLDINGS INC COM CL A,GRID DYNAMICS HOLDINGS INC,"1,312 M",Information Technology,IT Services,IT Consulting & Other Services
GE,GENERAL ELECTRIC CO COM,GENERAL ELECTRIC COMPANY,"84,190 M",Industrials,Industrial Conglomerates,Industrial Conglomerates
GEF,GREIF INC COM CL A,"GREIF, INC.","3,606 M",Materials,Containers & Packaging,Metal & Glass Containers
GEF/B,GREIF INC COM CL B,GREIF INC.,"2,355 M",Materials,Containers & Packaging,Metal & Glass Containers
GENC,GENCOR INDS INC COM,"GENCOR INDUSTRIES, INC.",147 M,Industrials,Machinery,Industrial Machinery
GEO,GEO GROUP INC (THE) COM USD0.01 NEW,GEO GROUP INC,864 M,Industrials,Commercial Services & Supplies,Security & Alarm Services
GERN,GERON CORP COM,GERON CORPORATION,519 M,Health Care,Biotechnology,Biotechnology
GES,GUESS INC COM,GUESS? INC,"1,222 M",Consumer Discretionary,Specialty Retail,Apparel Retail
GFF,GRIFFON CORP COM,GRIFFON CORPORATION,"1,855 M",Industrials,Building Products,Building Products
GGG,GRACO INC COM,GRACO INC.,"10,815 M",Industrials,Machinery,Industrial Machinery
GH,GUARDANT HEALTH INC COM,GUARDANT HEALTH INC,"4,042 M",Health Care,Health Care Providers & Services,Health Care Services
GHC,GRAHAM HOLDINGS CO COM CL B,GRAHAM HOLDINGS CO,"3,003 M",Consumer Discretionary,Diversified Consumer Services,Education Services
GHL,GREENHILL & CO INC COM,GREENHILL & COMPANY INCORPORATION,221 M,Financials,Capital Markets,Investment Banking & Brokerage
GHM,GRAHAM CORP COM,GRAHAM CORPORATION,77 M,Industrials,Machinery,Industrial Machinery
GIII,G-III APPAREL GROUP COM,"G-III APPAREL GROUP, LTD.","1,281 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
GILD,GILEAD SCIENCES INC COM,"GILEAD SCIENCES, INC.","80,351 M",Health Care,Biotechnology,Biotechnology
GIS,GENERAL MILLS INC COM,"GENERAL MILLS, INC.","41,035 M",Consumer Staples,Food Products,Packaged Foods & Meats
GKOS,GLAUKOS CORPORATION COM,GLAUKOS CORP,"2,006 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
