Watchlist 'Russell 2000'

Russell 2000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
TRHC,TABULA RASA HEALTHCARE INC COM,TABULA RASA HEALTHCARE INC,79 M,Health Care,Health Care Technology,Health Care Technology
TRMK,TRUSTMARK CORP COM,TRUSTMARK CORPORATION,"1,838 M",Financials,Banks,Regional Banks
TRNO,TERRENO REALTY CORP COM USD0.01,TERRENO REALTY CORPORATION,"4,688 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
TRNS,TRANSCAT INC COM,"TRANSCAT, INC.",487 M,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
TROX,TRONOX HOLDINGS PLC COM,TRONOX HOLDINGS PLC,"2,984 M",Materials,Chemicals,Commodity Chemicals
TRS,TRIMAS CORP COM,TRIMAS CORPORATION,"1,229 M",Materials,Containers & Packaging,Metal & Glass Containers
TRST,TRUSTCO BANK CORP NY COM,TRUSTCO BANK CORPORATION NY,608 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
TRTN,TRITON INTL LTD COM CL A,TRITON INTERNATIONAL LTD,"4,183 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
TRTX,TPG RE FINANCE TRUST INC COM USD0.001,TPG RE FINANCE TRUST INC,812 M,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
TRUE,TRUECAR INC COM,TRUECAR INC,300 M,Communication Services,Interactive Media & Services,Interactive Media & Services
TRUP,TRUPANION INC COM,TRUPANION INC,"2,783 M",Financials,Insurance,Life & Health Insurance
TSBK,TIMBERLAND BANCORP COM,"TIMBERLAND BANCORP, INC.",213 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
TSC,TRISTATE CAP HLDGS INC MRG $6.00/SH & .25:1 6/2/22,TRISTATE CAPITAL HOLDINGS INC,"1,029 M",Financials,Banks,Regional Banks
TSE,TRINSEO PLC COM,TRINSEO PLC,"1,731 M",Materials,Chemicals,Commodity Chemicals
TTEC,TTEC HOLDINGS INC COM,TTEC HOLDINGS INC,"3,230 M",Information Technology,IT Services,Data Processing & Outsourced Services
TTEK,TETRA TECH INC COM,"TETRA TECH, INC.","7,485 M",Industrials,Commercial Services & Supplies,Environmental & Facilities Services
TTGT,TECHTARGET INC COM,"TECHTARGET, INC.","2,161 M",Communication Services,Media,Advertising
TTMI,TTM TECHNOLOGIES INC COM,"TTM TECHNOLOGIES, INC.","1,454 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
TUP,TUPPERWARE BRANDS CORPORATION COM,TUPPERWARE BRANDS CORPORATION,288 M,Consumer Discretionary,Household Durables,Housewares & Specialties
TVTY,TIVITY HEALTH INC COM,TIVITY HEALTH INC,"1,616 M",Health Care,Health Care Providers & Services,Health Care Services
TWNK,HOSTESS BRANDS INC COM CL A,HOSTESS BRANDS INC,"2,854 M",Consumer Staples,Food Products,Packaged Foods & Meats
TWO,TWO HARBORS INVESMENT CORP COM USD0.01(POST REV SPLIT),TWO HARBORS INVESTMENT CORP,"1,838 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
TWST,TWIST BIOSCIENCE CORPORATION COM,TWIST BIOSCIENCE CORP,"1,739 M",Health Care,Biotechnology,Biotechnology
TXMD,THERAPEUTICSMD INC COM,THERAPEUTICSMD INCORPORATED,86 M,Health Care,Pharmaceuticals,Pharmaceuticals
TXRH,TEXAS ROADHOUSE INC COM,"TEXAS ROADHOUSE, INC.","5,436 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
TYME,TYME TECHNOLOGIES INC COM,TYME TECHNOLOGIES INC,43 M,Health Care,Biotechnology,Biotechnology
UBA,URSTADT BIDDLE PROPERTIES CLASS'A'COM USD0.01,URSTADT BIDDLE PROPERTIES INC.,693 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
UBFO,UNITED SECURITY BS COM,UNITED SECURITY BANCSHARES,129 M,Financials,Banks,Regional Banks
UBSI,UNITED BANKSHARES INC COM,"UNITED BANKSHARES, INC.","5,019 M",Financials,Banks,Regional Banks
UBX,UNITY BIOTECHNOLOGY INC COM,UNITY BIOTECHNOLOGY INC,53 M,Health Care,Biotechnology,Biotechnology
UCBI,UNITED COMMUNITY BANKS INC COM,"UNITED COMMUNITY BANKS, INC.","3,377 M",Financials,Banks,Regional Banks
UCTT,ULTRA CLEAN HLDGS INC COM,"ULTRA CLEAN HOLDINGS, INC.","1,490 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
UE,URBAN EDGE PROPERTIES COM USD0.01,URBAN EDGE PROPERTIES,"2,137 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
UEC,URANIUM ENERGY CORP COM,URANIUM ENERGY CORPORATION.,"1,152 M",Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
UEIC,UNIVERSAL ELECTRONICS INC COM,UNIVERSAL ELECTRONICS INC.,340 M,Consumer Discretionary,Household Durables,Consumer Electronics
UFCS,UNITED FIRE GROUP INC COM,UNITED FIRE & CASUALTY CO,815 M,Financials,Insurance,Property & Casualty Insurance
UFI,UNIFI INC COM,"UNIFI, INC.",292 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Textiles
UFPI,UFP INDUSTRIES INC COM,UFP INDUSTRIES INC,"4,952 M",Industrials,Building Products,Building Products
UFPT,UFP TECHNOLOGIES COM,"UFP TECHNOLOGIES, INC.",586 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
UHT,UNIVERSAL HEALTH REALTY SHS BEN INT USD0.01,UNIVERSAL HEALTH REALTY INCOME TRUST,726 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
UIHC,UNITED INSURANCE HOLDINGS CORP COM,UNITED INSURANCE HOLDINGS CORP,74 M,Financials,Insurance,Property & Casualty Insurance
UIS,UNISYS CORP COM,UNISYS CORPORATION,813 M,Information Technology,IT Services,IT Consulting & Other Services
ULBI,ULTRALIFE CORPORATION COM,ULTRALIFE CORPORATION,80 M,Industrials,Electrical Equipment,Electrical Components & Equipment
ULH,UNIVERSAL LOGISTICS HLDGS INC COM,UNIVERSAL LOGISTICS HOLDINGS INC,774 M,Industrials,Road & Rail,Trucking
UMBF,UMB FINANCIAL CORP COM,UMB FINANCIAL CORP,"4,478 M",Financials,Banks,Regional Banks
UMH,U M H PROPERTIES INC COM STK USD0.10,"UMH PROPERTIES, INC.","1,071 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
UNF,UNIFIRST CORP COM,UNIFIRST CORPORATION,"3,191 M",Industrials,Commercial Services & Supplies,Diversified Support Services
UNFI,UNITED NATURAL FOODS COM,"UNITED NATURAL FOODS, INC.","2,531 M",Consumer Staples,Food & Staples Retailing,Food Distributors
UNIT,UNITI GROUP INC COM USD0.0001,UNITI GROUP INC,"2,705 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
UNTY,UNITY BANCORP INC COM,"UNITY BANCORP, INC.",307 M,Financials,Banks,Regional Banks
UPLD,UPLAND SOFTWARE INC COM,UPLAND SOFTWARE INC,439 M,Information Technology,Software,Application Software
UPWK,UPWORK INC COM,UPWORK INC,"2,473 M",Industrials,Professional Services,Human Resource & Employment Services
URBN,URBAN OUTFITTERS INC COM,URBAN OUTFITTERS INC,"2,068 M",Consumer Discretionary,Specialty Retail,Apparel Retail
URGN,UROGEN PHARMA LTD COM,UROGEN PHARMA LTD,130 M,Health Care,Biotechnology,Biotechnology
USLM,UTD STS LIME&MINER COM,"UNITED STATES LIME & MINERALS, INC.",685 M,Materials,Construction Materials,Construction Materials
USNA,USANA HEALTH SCIENCES INC COM,"USANA HEALTH SCIENCES, INC.","1,380 M",Consumer Staples,Personal Products,Personal Products
USPH,US PHYSICAL THERAPY COM,US PHYSICAL THERAPY INC,"1,451 M",Health Care,Health Care Providers & Services,Health Care Facilities
USX,USXPRESS ENTERPRISES INC COM CL A,US XPRESS ENTERPRISES INC,152 M,Industrials,Road & Rail,Trucking
UTI,UNIVERSAL TECHNICAL INSTITUTE COM,"UNIVERSAL TECHNICAL INSTITUTE, INC.",306 M,Consumer Discretionary,Diversified Consumer Services,Education Services
UTL,UNITIL CORP COM,UNITIL CORPORATION,927 M,Utilities,Multi-Utilities,Multi-Utilities
UTMD,UTAH MEDICAL PRODUCTS COM,"UTAH MEDICAL PRODUCTS, INC.",315 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
UUUU,ENERGY FUELS INC COM,<empty>,"1,045 M",Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
UVE,UNIVERSAL INSURANCE INC COM,"UNIVERSAL INSURANCE HOLDINGS, INC",379 M,Financials,Insurance,Property & Casualty Insurance
UVSP,UNIVEST FINANCIAL CORPORATION COM,UNIVEST FINANCIAL CORP,789 M,Financials,Banks,Regional Banks
UVV,UNIVERSAL CORP COM,UNIVERSAL CORPORATION,"1,559 M",Consumer Staples,Tobacco,Tobacco
VAC,MARRIOTT VACATIONS WORLDWIDE C COM,MARRIOTT VACATIONS WORLDWIDE CORPORATION,"6,115 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
VALU,VALUE LINE INC COM,"VALUE LINE, INC.",652 M,Financials,Capital Markets,Financial Exchanges & Data
VAPO,VAPOTHERM INC COM,VAPOTHERM INC,84 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
VBIV,VBI VACCINES INC CDA COM,<empty>,255 M,Health Care,Biotechnology,Biotechnology
VBTX,VERITEX HLDGS INC COM,VERITEX HOLDINGS INC,"1,875 M",Financials,Banks,Regional Banks
VC,VISTEON CORPORATION COM,VISTEON CORPORATION,"3,101 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
VCEL,VERICEL CORP COM,VERICEL CORP,"1,296 M",Health Care,Biotechnology,Biotechnology
VCYT,VERACYTE INC COM,VERACYTE INC,"1,235 M",Health Care,Biotechnology,Biotechnology
VEC,VECTRUS INC COM,VECTRUS INC,414 M,Industrials,Aerospace & Defense,Aerospace & Defense
VECO,VEECO INSTRUMENTS INC COM,VEECO INSTRUMENTS INC.,"1,114 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
VERI,VERITONE INC COM,VERITONE INC,275 M,Information Technology,Software,Application Software
VERO,VENUS CONCEPT INC COM,VENUS CONCEPT INC,47 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
VERU,VERU INC COM,VERU INC,"1,082 M",Consumer Staples,Personal Products,Personal Products
VERY,VERICITY INC COM,VERICITY INC,104 M,Financials,Insurance,Life & Health Insurance
VG,VONAGE HLDGS CORPORATION COM,VONAGE HOLDINGS CORPORATION,"4,969 M",Information Technology,Software,Application Software
VGR,VECTOR GROUP COM,VECTOR GROUP LIMITED,"1,889 M",Consumer Staples,Tobacco,Tobacco
VHC,VIRNETX HOLDING CORP COM,VIRNETX HOLDING CORPORATION,88 M,Information Technology,Software,Application Software
VIAV,VIAVI SOLUTIONS INC COM,VIAVI SOLUTIONS INC,"3,363 M",Information Technology,Communications Equipment,Communications Equipment
VICR,VICOR CORP COM,VICOR CORPORATION,"3,068 M",Industrials,Electrical Equipment,Electrical Components & Equipment
VIR,VIR BIOTECHNOLOGY INC COM,VIR BIOTECHNOLOGY INC,"3,260 M",Health Care,Biotechnology,Biotechnology
VIVO,MERIDIAN BIOSCIENCE INC COM COM,"MERIDIAN BIOSCIENCE, INC.","1,197 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
VKTX,VIKING THERAPEUTICS INC COM,VIKING THERAPEUTICS INC,179 M,Health Care,Biotechnology,Biotechnology
VLGEA,VILLAGE SUPER MARKET INC COM CL A,"VILLAGE SUPER MARKET, INC.",348 M,Consumer Staples,Food & Staples Retailing,Food Retail
VLY,VALLEY NATIONAL BANCORP COM,VALLEY NATIONAL BANCORP,"6,347 M",Financials,Banks,Regional Banks
VMD,VIEMED HEALTHCARE INC COM,<empty>,221 M,Health Care,Health Care Providers & Services,Health Care Services
VNDA,VANDA PHARMACE INC COM,VANDA PHARMACEUTICALS INC.,574 M,Health Care,Biotechnology,Biotechnology
VNRX,VOLITIONRX LIMITED COM,VOLITIONRX LTD,135 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
VOXX,VOXX INTERNATIONAL CORPORAT COM CL A,VOXX INTERNATIONAL CORPORATION,198 M,Consumer Discretionary,Household Durables,Consumer Electronics
VPG,VISHAY PRECISION GROUP INC COM,"VISHAY PRECISION GROUP, INCORPORATION",419 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
VRA,VERA BRADLEY INC COM,VERA BRADLEY INCORPORATION,218 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
VRAY,VIEWRAY INC COM,VIEWRAY INC,504 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
VRCA,VERRICA PHARMACEUTICALS INC COM,VERRICA PHARMACEUTICALS INC,57 M,Health Care,Pharmaceuticals,Pharmaceuticals
VREX,VAREX IMAGING CORPORATION COM,VAREX IMAGING CORP,878 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
VRNS,VARONIS SYSTEMS INC COM,VARONIS SYSTEMS INC,"3,782 M",Information Technology,Software,Systems Software
VRNT,VERINT SYSTEMS INC COM,VERINT SYSTEMS INC.,"3,386 M",Information Technology,Software,Application Software
VRRM,VERRA MOBILITY CORP COM CL A,VERRA MOBILITY CORP,"2,550 M",Information Technology,IT Services,Data Processing & Outsourced Services
VRTS,VIRTUS INVESTMENT COM,"VIRTUS INVESTMENT PARTNERS, INCORPORATION","1,439 M",Financials,Capital Markets,Asset Management & Custody Banks
VRTV,VERITIV CORP COM,VERITIV CORP,"2,305 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
VSEC,VSE CORP COM,VSE CORPORATION,503 M,Industrials,Commercial Services & Supplies,Diversified Support Services
VSH,VISHAY INTERTECHNOLOGY INC COM,VISHAY INTERTECHNOLOGY INCORPORATED,"2,935 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
VSTM,VERASTEM INC COM,VERASTEM INC,252 M,Health Care,Biotechnology,Biotechnology
VSTO,VISTA OUTDOOR INC COM,VISTA OUTDOOR INC,"2,100 M",Consumer Discretionary,Leisure Products,Leisure Products
VTOL,BRISTOW GROUP INC DEL NEW COM,BRISTOW GROUP INC,833 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
VTVT,VTV THERAPEUTICS INC COM CL A,VTV THERAPEUTICS INC,47 M,Health Care,Biotechnology,Biotechnology
VVI,VIAD CORP COM,VIAD CORP,654 M,Industrials,Commercial Services & Supplies,Diversified Support Services
VVNT,VIVINT SMART HOME INC COM CL A,<empty>,"1,377 M",Consumer Discretionary,Diversified Consumer Services,Specialized Consumer Services
VXRT,VAXART INC COM,VAXART INC,463 M,Health Care,Biotechnology,Biotechnology
VYGR,VOYAGER THERAPEUTICS INC COM,VOYAGER THERAPEUTICS INC,251 M,Health Care,Biotechnology,Biotechnology
WABC,WESTAMERICA BANCORP COM,WESTAMERICA BANCORP,"1,610 M",Financials,Banks,Regional Banks
WAFD,WASHINGTON FEDERAL INC COM,WASHINGTON FEDERAL INCORPORATED,"2,136 M",Financials,Banks,Regional Banks
WASH,WASHINGTON TRUST BANCORP INC COM,WASHINGTON TRUST BANCORP INC,864 M,Financials,Banks,Regional Banks
WBT,WELBILT INC COM,WELBILT INC,"3,385 M",Industrials,Machinery,Industrial Machinery
WCC,WESCO INTERNATIONAL INC COM,"WESCO INTERNATIONAL, INC.","6,899 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
WD,WALKER AND DUNLOP COM,WALKER & DUNLOP INCORPORATION,"3,524 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
WDFC,WD-40 CO COM,WD-40 COMPANY,"2,622 M",Consumer Staples,Household Products,Household Products
WERN,WERNER ENTERPRISES INC COM,"WERNER ENTERPRISES, INC.","2,671 M",Industrials,Road & Rail,Trucking
WETF,WISDOMTREE INVESTMENTS INC COM,WISDOM TREE INVESTMENTS INC,887 M,Financials,Capital Markets,Asset Management & Custody Banks
WEYS,WEYCO GROUP COM,"WEYCO GROUP, INC.",267 M,Consumer Discretionary,Distributors,Distributors
WGO,WINNEBAGO INDUSTRIES INC COM,WINNEBAGO INDUSTRIES INC,"1,593 M",Consumer Discretionary,Automobiles,Automobile Manufacturers
WHD,CACTUS INC COM CL A,CACTUS INC,"4,061 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
WHG,WESTWOOD HOLDINGS GROUP INC COM,"WESTWOOD HOLDINGS GROUP, INC.",139 M,Financials,Capital Markets,Asset Management & Custody Banks
WINA,WINMARK CORPORATION COM,WINMARK CORPORATION,686 M,Consumer Discretionary,Specialty Retail,Specialty Stores
WING,WINGSTOP INC COM,WINGSTOP INC,"2,306 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
WIRE,ENCORE WIRE CORP COM,ENCORE WIRE CORPORATION,"2,602 M",Industrials,Electrical Equipment,Electrical Components & Equipment
WK,WORKIVA INC COM CL A,WORKIVA INC,"3,872 M",Information Technology,Software,Application Software
WKHS,WORKHORSE GROUP INC COM,WORKHORSE GROUP INC,507 M,Consumer Discretionary,Automobiles,Automobile Manufacturers
WLDN,WILLDAN GROUP INC COM,"WILLDAN GROUP, INC.",361 M,Industrials,Professional Services,Research & Consulting Services
WLFC,WILLIS LEASE FINANCE CORP COM,WILLIS LEASE FINANCE CORPORATION,240 M,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
WLL,WHITING PETROLEUM CORP COM,WHITING PETROLEUM CORPORATION,"3,565 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
WMC,WESTERN ASSET MORTGAGE CAPITAL COM USD0.01,WESTERN ASSET MORTGAGE CAPITAL CORP,75 M,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
WMK,WEIS MARKETS INC COM,WEIS MARKETS INC,"2,055 M",Consumer Staples,Food & Staples Retailing,Food Retail
WMS,ADVANCED DRAINAGE SYSTEM INC COM,ADVANCED DRAINAGE SYSTEMS INC,"9,599 M",Industrials,Building Products,Building Products
WNC,WABASH NATIONAL CORP COM,WABASH NATIONAL CORPORATION,797 M,Industrials,Machinery,Construction Machinery & Heavy Trucks
WNEB,WESTERN NEW ENG BANCORP INC COM,WESTERN NEW ENGLAND BANCORP INC,191 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
WOR,WORTHINGTON INDUSTRIES INC COM,"WORTHINGTON INDUSTRIES, INC","2,331 M",Materials,Metals & Mining,Steel
WOW,WIDEOPENWEST INC COM,WIDEOPENWEST INC,"1,901 M",Communication Services,Media,Cable & Satellite
WRE,WASHINGTON REAL ESTATE INVEST SBI USD0.01,WASHINGTON REAL ESTATE INVESTMENT TRUST,"2,091 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
WRLD,WORLD ACCEPTANCE CORP COM,WORLD ACCEPTANCE CORPORATION,879 M,Financials,Consumer Finance,Consumer Finance
WSBC,WESBANCO INC COM,WESBANCO INC,"2,040 M",Financials,Banks,Regional Banks
WSBF,WATERSTONE FINANCIAL INC MD COM,WATERSTONE FINANCIAL INC,403 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
WSC,WILLSCOT MOBILE MINI HLDGS COR COM CL A,WILLSCOT MOBILE MINI HOLDINGS CORP,"8,160 M",Industrials,Construction & Engineering,Construction & Engineering
WSFS,WSFS FINANCIAL CORP COM,WSFS FINANCIAL CORPORATION,"2,752 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
WSR,WHITESTONE REIT SBI COM USD0.001 CL 'B',WHITESTONE REIT,591 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
WTBA,WEST BANCORPORATION INC COM,WEST BANCORPORATION INC,423 M,Financials,Banks,Regional Banks
WTI,W & T OFFSHORE INC COM,"W&T OFFSHORE, INC.","1,113 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
WTRE,WISDOMTREE TR NEW ECON REAL ES NEW ECONOMY REAL ESTATE FUND,<empty>,47 M,Financials,Insurance,Multi-line Insurance
WTRH,WAITR HOLDINGS INC COM,WAITR HOLDINGS INC,28 M,Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
WTS,WATTS WATER TECHNOLOGIES INC COM CL A,"WATTS WATER TECHNOLOGIES, INC.","4,521 M",Industrials,Machinery,Industrial Machinery
WTTR,SELECT ENERGY SERVICES INC COM CL A,SELECT ENERGY SERVICES INC,989 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
WVE,WAVE LIFE SCIENCES LTD COM,WAVE LIFE SCIENCES LTD,86 M,Health Care,Pharmaceuticals,Pharmaceuticals
WW,WW INTERNATIONAL INC COM,WW INTERNATIONAL INC,546 M,Consumer Discretionary,Diversified Consumer Services,Specialized Consumer Services
WWW,WOLVERINE WORLD WIDE INC COM,"WOLVERINE WORLD WIDE, INC","1,772 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Footwear
X,UNITED STATES STEEL CORP COM,UNITED STATES STEEL CORPORATION,"6,503 M",Materials,Metals & Mining,Steel
XAIR,BEYOND AIR INC COM,BEYOND AIR INC,170 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
XBIT,XBIOTECH INC COM,XBIOTECH INC,175 M,Health Care,Biotechnology,Biotechnology
XCUR,EXICURE INC COM,EXICURE INC,15 M,Health Care,Biotechnology,Biotechnology
XENT,INTERSECT ENT INC CSH MRG $28.25/SH 5/16/22,INTERSECT ENT INC,<empty>,Health Care,Health Care Equipment & Supplies,Health Care Equipment
XERS,XERIS BIOPHARMA HLDGS INC COM,XERIS PHARMACEUTICALS INC,302 M,Health Care,Pharmaceuticals,Pharmaceuticals
XFOR,X4 PHARMACEUTICALS INC COM,X4 PHARMACEUTICALS INC,37 M,Health Care,Biotechnology,Biotechnology
XGN,EXAGEN INC COM,EXAGEN INC,83 M,Health Care,Biotechnology,Biotechnology
XHR,XENIA HOTELS & RESORTS INC COM USD0.01,XENIA HOTELS & RESORTS INC,"2,165 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
XNCR,XENCOR INC COM,XENCOR INC,"1,304 M",Health Care,Biotechnology,Biotechnology
XOMA,XOMA CORP COM,XOMA CORPORATION,201 M,Health Care,Biotechnology,Biotechnology
XPEL,XPEL INC COM,XPEL INC,"1,467 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
XPER,XPERI HOLDING CORP COM,XPERI HOLDING CORP,"1,728 M",Information Technology,Software,Systems Software
YELP,YELP INC COM CL A,YELP INC,"2,129 M",Communication Services,Interactive Media & Services,Interactive Media & Services
YETI,YETI HOLDINGS INC COM,YETI HOLDINGS INC,"4,034 M",Consumer Discretionary,Leisure Products,Leisure Products
YEXT,YEXT INC COM,YEXT INC,673 M,Information Technology,Software,Application Software
YMAB,Y-MABS THERAPEUTICS INC COM,Y-MABS THERAPEUTICS INC,578 M,Health Care,Biotechnology,Biotechnology
YORW,YORK WATER CO COM,YORK WATER CO,596 M,Utilities,Water Utilities,Water Utilities
ZEUS,OLYMPIC STEEL INC COM,"OLYMPIC STEEL, INC.",392 M,Materials,Metals & Mining,Steel
ZNTL,ZENTALIS PHARMACEUTICALS INC COM,ZENTALIS PHARMACEUTICALS INC,"1,506 M",Health Care,Biotechnology,Biotechnology
ZUMZ,ZUMIEZ INC COM,ZUMIEZ INC.,622 M,Consumer Discretionary,Specialty Retail,Apparel Retail
ZUO,ZUORA INC COM CL A,ZUORA INC,"1,288 M",Information Technology,Software,Systems Software
